"","Year","Nominee","actor in a leading role","actor in a supporting role","actress in a leading role","actress in a supporting role","art direction","best picture","cinematography","costume design","directing","film editing","makeup","music (score)","music (song)","sound editing","sound mixing","visual effects","writing","writing (adapted screenplay)","writing (original screenplay)"
"2270","1999","Topsy-Turvy","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","2","0","0"
"2271","1999","Toy Story 2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2272","1999","Tumbleweeds","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2273","2000","102 Dalmatians","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2274","2000","Almost Famous","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"2275","2000","Before Night Falls","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2276","2000","Billy Elliot","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2277","2000","Cast Away","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2278","2000","Chocolat","0","0","2","2","0","2","0","0","0","0","0","2","0","0","0","0","2","0","0"
"2279","2000","Crouching Tiger, Hidden Dragon","0","0","0","0","1","2","1","2","2","2","0","1","2","0","0","0","2","0","0"
"2280","2000","Dancer in the Dark","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2281","2000","Dr. Seuss' How the Grinch Stole Christmas","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"2282","2000","Erin Brockovich","0","2","1","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2283","2000","Gladiator","1","2","0","0","2","1","2","1","2","2","0","2","0","0","1","1","2","0","0"
"2284","2000","Hollow Man","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2285","2000","Mal<e8>na","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"2286","2000","Meet the Parents","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2287","2000","O Brother, Where Art Thou?","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0"
"2288","2000","Pollock","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2289","2000","Quills","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2290","2000","Requiem for a Dream","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2291","2000","Shadow of the Vampire","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2292","2000","Space Cowboys","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2293","2000","The Cell","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2294","2000","The Contender","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2295","2000","The Emperor's New Groove","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2296","2000","The Patriot","0","0","0","0","0","0","2","0","0","0","0","2","0","0","2","0","0","0","0"
"2297","2000","The Perfect Storm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0"
"2298","2000","Traffic","0","1","0","0","0","2","0","0","1","1","0","0","0","0","0","0","1","0","0"
"2299","2000","U-571","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"2300","2000","Vatel","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2301","2000","Wonder Boys","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0","0"
"2302","2000","You Can Count on Me","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2303","2001","A Beautiful Mind","2","0","0","1","0","1","0","0","1","2","2","2","0","0","0","0","1","0","0"
"2304","2001","A.I. Artificial Intelligence","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"2305","2001","Ali","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2306","2001","Am<e9>lie","0","0","0","0","2","0","2","0","0","0","0","0","0","0","2","0","2","0","0"
"2307","2001","Black Hawk Down","0","0","0","0","0","0","2","0","2","1","0","0","0","0","1","0","0","0","0"
"2308","2001","Bridget Jones's Diary","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2309","2001","Ghost World","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2310","2001","Gosford Park","0","0","0","2","2","2","0","2","2","0","0","0","0","0","0","0","1","0","0"
"2311","2001","Harry Potter and the Sorcerer's Stone","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"2312","2001","I Am Sam","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2313","2001","In the Bedroom","2","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2314","2001","Iris","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2315","2001","Kate & Leopold","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2316","2001","Memento","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0"
"2317","2001","Monster's Ball","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2318","2001","Monsters, Inc.","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0"
"2319","2001","Moulin Rouge","0","0","2","0","1","2","2","1","0","2","2","0","0","0","2","0","0","0","0"
"2320","2001","Mulholland Drive","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2321","2001","Pearl Harbor","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","0","0"
"2322","2001","Sexy Beast","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2323","2001","Shrek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2324","2001","The Affair of the Necklace","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2325","2001","The Lord of the Rings: The Fellowship of the Ring","0","2","0","0","2","2","1","2","2","2","1","1","2","0","2","1","2","0","0"
"2326","2001","The Man Who Wasn't There","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2327","2001","The Royal Tenenbaums","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2328","2001","Training Day","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2329","2001","Vanilla Sky","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2330","2002","8 Mile","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2331","2002","About a Boy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2332","2002","About Schmidt","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2333","2002","Adaptation","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2334","2002","Catch Me If You Can","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2335","2002","Chicago","0","2","2","1","1","1","2","1","2","1","0","0","2","0","1","0","2","0","0"
"2336","2002","Far from Heaven","0","0","2","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0"
"2337","2002","Frida","0","0","2","0","2","0","0","2","0","0","1","1","2","0","0","0","0","0","0"
"2338","2002","Gangs of New York","2","0","0","0","2","2","2","2","2","2","0","0","2","0","2","0","2","0","0"
"2339","2002","Minority Report","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2340","2002","My Big Fat Greek Wedding","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2341","2002","Road to Perdition","0","2","0","0","2","0","1","0","0","0","0","2","0","2","2","0","0","0","0"
"2342","2002","Spider-Man","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0"
"2343","2002","Star Wars Episode II Attack of the Clones","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2344","2002","Talk to Her","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0"
"2345","2002","The Hours","0","2","1","2","0","2","0","2","2","2","0","2","0","0","0","0","2","0","0"
"2346","2002","The Lord of the Rings: The Two Towers","0","0","0","0","2","2","0","0","0","2","0","0","0","1","2","1","0","0","0"
"2347","2002","The Pianist","1","0","0","0","0","2","2","2","1","2","0","0","0","0","0","0","1","0","0"
"2348","2002","The Quiet American","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2349","2002","The Time Machine","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2350","2002","The Wild Thornberrys Movie","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2351","2002","Unfaithful","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2352","2002","Y Tu Mam<e1> Tambi<e9>n","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2353","2003","21 Grams","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2354","2003","A Mighty Wind","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2355","2003","American Splendor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2356","2003","Big Fish","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2357","2003","City of God","0","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","2","0","0"
"2358","2003","Cold Mountain","2","0","0","1","0","0","2","0","0","2","0","2","2","0","0","0","0","0","0"
"2359","2003","Dirty Pretty Things","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2360","2003","Finding Nemo","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","2","0","0"
"2361","2003","Girl with a Pearl Earring","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0"
"2362","2003","House of Sand and Fog","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2363","2003","In America","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2364","2003","Lost in Translation","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","1","0","0"
"2365","2003","Master and Commander: The Far Side of the World","0","0","0","0","2","2","1","2","2","2","2","0","0","1","2","2","0","0","0"
"2366","2003","Monster","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2367","2003","Mystic River","1","1","0","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2368","2003","Pieces of April","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2369","2003","Pirates of the Caribbean: The Curse of the Black Pearl","2","0","0","0","0","0","0","0","0","0","2","0","0","2","2","2","0","0","0"
"2370","2003","Seabiscuit","0","0","0","0","2","2","2","2","0","2","0","0","0","0","2","0","2","0","0"
"2371","2003","Something's Gotta Give","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2372","2003","The Barbarian Invasions","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2373","2003","The Cooler","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2374","2003","The Last Samurai","0","2","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2375","2003","The Lord of the Rings: The Return of the King","0","0","0","0","1","1","0","1","1","1","1","1","1","0","1","1","1","0","0"
"2376","2003","The Triplets of Belleville","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2377","2003","Thirteen","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2378","2003","Whale Rider","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2379","2004","A Very Long Engagement","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2380","2004","Before Sunset","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2381","2004","Being Julia","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2382","2004","Closer","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2383","2004","Collateral","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2384","2004","Eternal Sunshine of the Spotless Mind","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2385","2004","Finding Neverland","2","0","0","0","2","2","0","2","0","2","0","1","0","0","0","0","2","0","0"
"2386","2004","Harry Potter and the Prisoner of Azkaban","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"2387","2004","Hotel Rwanda","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2388","2004","House of Flying Daggers","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2389","2004","I, Robot","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2390","2004","Kinsey","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2391","2004","Lemony Snicket's A Series of Unfortunate Events","0","0","0","0","2","0","0","2","0","0","1","2","0","0","0","0","0","0","0"
"2392","2004","Maria Full of Grace","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2393","2004","Million Dollar Baby","2","1","1","0","0","1","0","0","1","2","0","0","0","0","0","0","2","0","0"
"2394","2004","Ray","1","0","0","0","0","2","0","2","2","2","0","0","0","0","1","0","0","0","0"
"2395","2004","Shrek 2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2396","2004","Sideways","0","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","1","0","0"
"2397","2004","Spider-Man 2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0"
"2398","2004","The Aviator","2","2","0","1","1","2","1","1","2","1","0","0","0","0","2","0","2","0","0"
"2399","2004","The Chorus (Les Choristes)","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2400","2004","The Incredibles","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0","0"
"2401","2004","The Motorcycle Diaries","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0"
"2402","2004","The Passion of the Christ","0","0","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0"
"2403","2004","The Phantom of the Opera","0","0","0","0","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0"
"2404","2004","The Polar Express","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0"
"2405","2004","The Sea Inside","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2406","2004","The Village","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2407","2004","Troy","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2408","2004","Vera Drake","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2409","2005","A History of Violence","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2410","2005","Batman Begins","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2411","2005","Brokeback Mountain","2","2","0","2","0","2","2","0","1","0","0","1","0","0","0","0","1","0","0"
"2412","2005","Capote","1","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2413","2005","Charlie and the Chocolate Factory","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2414","2005","Cinderella Man","0","2","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"2415","2005","Crash","0","2","0","0","0","1","0","0","2","1","0","0","2","0","0","0","1","0","0"
"2416","2005","Good Night, and Good Luck.","2","0","0","0","2","2","2","0","2","0","0","0","0","0","0","0","2","0","0"
"2417","2005","Harry Potter and the Goblet of Fire","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2418","2005","Hustle & Flow","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2419","2005","Junebug","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2420","2005","King Kong","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"2421","2005","Match Point","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2422","2005","Memoirs of a Geisha","0","0","0","0","1","0","1","1","0","0","0","2","0","2","2","0","0","0","0"
"2423","2005","Mrs. Henderson Presents","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2424","2005","Munich","0","0","0","0","0","2","0","0","2","2","0","2","0","0","0","0","2","0","0"
"2425","2005","North Country","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2426","2005","Pride & Prejudice","0","0","2","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"2427","2005","Star Wars: Episode III Revenge of the Sith","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2428","2005","Syriana","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2429","2005","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0"
